country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
ES,2026-08-28T19:30:00.000Z,212.25,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T19:45:00.000Z,209.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T20:00:00.000Z,200.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T20:15:00.000Z,191.82,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T20:30:00.000Z,166.76,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T20:45:00.000Z,158.86,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T21:00:00.000Z,171.27,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T21:15:00.000Z,169.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T21:30:00.000Z,166.67,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T21:45:00.000Z,165.12,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T22:00:00.000Z,219.55,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T22:15:00.000Z,222.72,15,entsoe,2026-09-04T23:12:10.605Z
